metabolite,name,hmdb,kegg.compound,pubchem.compound,inchi,chebi
pro_D,D-proline,HMDB03411,C00763,8988,"InChI=1S/C5H9NO2/c7-5(8)4-2-1-3-6-4/h4,6H,1-3H2,(H,7,8)/t4-/m1/s1",
retn,all-trans-retinoate,HMDB01852,C00777,444795,,
2mnptl,2-Methylnaphthalene,,,,,
44dpnspr,"4,4-Diaponeurosporene",,,,,
5dgclur,5-Deoxy glucuronic acid,,,,,
HC02097,3-Oxostearoyl-ACP,,C16219,,,
HC02098,3-Hydroxystearoyl-ACP,,C16220,,,
Tyr_ggn,Tyr-194 of apo-glycogenin protein (primer for glycogen synthesis),,,,,
d5kg,2-deoxy-5-keto-D-gluconic acid,,C06892,9109,"InChI=1S/C6H10O6/c7-2-4(9)6(12)3(8)1-5(10)11/h3,6-8,12H,1-2H2,(H,10,11)/t3-,6+/m1/s1",
d5kgp,6-phosphonato-5-dehydro-2-deoxy-D-gluconate(3-),,C06893,9110,"InChI=1S/C6H11O9P/c7-3(1-5(9)10)6(11)4(8)2-15-16(12,13)14/h3,6-7,11H,1-2H2,(H,9,10)(H2,12,13,14)/t3-,6+/m1/s1",
dhsql,Dehydrosqualene,,,,,
glygn2,"glycogen, structure 2 (glycogenin-1,6-{7[1,4-Glc], 4[1,4-Glc]})",,,,,
glygn4,"glycogen, structure 4 (glycogenin-1,6-{2[1,4-Glc], [1,4-Glc]})",,,,,
glygn5,"glycogen, structure 5 (glycogenin-2[1,4-Glc])",,,,,
mobd,Molybdate,,,,,
mql7,Menaquinol 7,,C05819,,,
nwharg,N-(omega)-Hydroxyarginine,HMDB04224,C05933,440849,"InChI=1S/C6H14N4O3/c7-4(5(11)12)2-1-3-9-6(8)10-13/h4,13H,1-3,7H2,(H,11,12)(H3,8,9,10)",
pslac,(2R)-O-phospho-3-sulfolactic acid,,C11536,13703,"InChI=1S/C3H7O9PS/c4-3(5)2(1-14(9,10)11)12-13(6,7)8/h2H,1H2,(H,4,5)(H2,6,7,8)(H,9,10,11)/t2-/m0/s1",
5fth4mpt,"N(5)-formyl-5,6,7,8-tetrahydromethanopterin",,C01274,4493,,
chloropha,Chlorophyll a,HMDB38578,C05306,,,
chlphyllide,Chlorophyllide,,C02139,,,
coF420,Coenzyme F420,,,,,
coF420h,Reduced coenzyme F420,,,,,
dvprotochloroph,Divinylprotochlorophyllide,,C1183,,,
fmfur,Formylmethanofuran,,,,,
h4mpt,"5,6,7,8-tetrahydromethanopterin",,C01217,4439,,
hmppp9mme,13(1)-Hydroxy-Mg-protoporphyrin IX 13-monomethyl ester,,,,,
mfur,Methanofuran,,,,,
mppp9,"Mg-protoporphyrin IX (iMEO21, iAF692)",,,,,
mppp9mme,Mg-Protoporphyrin IX 13-monomethyl ester,,C04536,,,
mtethnpn,"5,10-Methylenetetrahydromethanopterin",,,,,
mtth4mpt,"5,10-Methenyl-5,6,7,8-tetrahydromethanopterin",,C04330,6982,,
oxomppp9mme,13(1)-Oxo-Mg-protoporphyrin IX 13-monomethyl ester,,,,,
protochloroph,Protochlorophyllide,HMDB31148,,,,
12ethd,"1,2-Ethanediol",,C01380,,,
12ppd_R,"(R)-propane-1,2-diol",HMDB01881,C00583,,"InChI=1S/C3H8O2/c1-3(5)2-4/h3-5H,2H2,1H3/t3-/m1/s1",
HC00591,2-oxoglutaramate,HMDB01552,C00940,48,"InChI=1S/C5H7NO4/c6-4(8)2-1-3(7)5(9)10/h1-2H2,(H2,6,8)(H,9,10)/p-1",
lald_D,(R)-lactaldehyde,HMDB06458,C00937,439350,"InChI=1S/C3H6O2/c1-3(5)2-4/h2-3,5H,1H3/t3-/m1/s1",
oxam,Oxamate,,,,,
2mbut,2-methylbutyrate,,C18319,,,
4hphacp,Hydroxyphehylacetyl phosphate,,,,,
5aptn,5-Aminopentanoate,,,3720,"InChI=1S/C5H11NO2/c6-4-2-1-3-5(7)8/h1-4,6H2,(H,7,8)",
C02147,dihydrolipoate,HMDB12210,C02147,421,"InChI=1S/C8H16O2S2/c9-8(10)4-2-1-3-7(12)5-6-11/h7,11-12H,1-6H2,(H,9,10)/p-1",
cinnmcoa,Trans-Cinnamyl-CoA,,,,,
dna5mtc,DNA 5-methylcytosine,,C02967,,,
dnacsn,DNA cytosine,,,,,
icprencoa,Isocaprenoyl-CoA,,C21090,,,
ind3ppa,Indole-3-propionate,,,3292996,,
indacrcoa,Indoleacrylyl-CoA,,,,,
indlac,Indolelactate,,C02043,,,
indlaccoa,Indolelactyl-CoA,,,,,
indprp,Indolepropionate,,,,,
indprpcoa,Indolepropionyl-CoA,,,,,
isocaprcoa,Isocaproyl-CoA,,C21400,,,
phacp,Phehylacetyl phosphate,,,,,
phppa,p-hydroxyphenylpropionic acid,,C01744,,,
plac,Phenyllactate,,C05607,,,
placcoa,Phenyllactyl-CoA,,,,,
pppncoa,Phenylpropanoyl-CoA,,,,,
r2hic,(R)-2-Hydroxyisocaproate,,C03264,,,
r2hiccoa,(R)-2-Hydroxyisocaproyl-CoA,,C21089,,,
r34hpacoa,(R)-3-(4-Hydroxyphenyl)acrylyl-CoA,,,,,
r34hpl,(R)-3-(4-Hydroxyphenyl)lactate,,C03964,,,
r34hplcoa,(R)-3-(4-Hydroxyphenyl)lactyl-CoA,,,,,
r34hpp,(R)-3-(4-Hydroxyphenyl)propionate,,,,,
r34hppcoa,(R)-3-(4-Hydroxyphenyl)propionyl-CoA,,,,,
5dpmev,(R)-5-Diphosphomevalonate,HMDB01090,C01143,439418,"InChI=1S/C6H14O10P2/c1-6(9,4-5(7)8)2-3-15-18(13,14)16-17(10,11)12/h9H,2-4H2,1H3,(H,7,8)(H,13,14)(H2,10,11,12)/p-4/t6-/m1/s1",
cholp,choline phosphate(1-),HMDB01565,C00588,,"InChI=1S/C5H14NO4P/c1-6(2,3)4-5-10-11(7,8)9/h4-5H2,1-3H3,(H-,7,8,9)/p-1",
1p2cbxl,1-pyrroline-2-carboxylate,HMDB06875,C03564,440046,"InChI=1S/C5H7NO2/c7-5(8)4-2-1-3-6-4/h1-3H2,(H,7,8)/p-1",
cys_D,D-Cysteine,,,,,
uacmamu,UDP-N-acetyl-D-mannosaminouronate,,,,,
13ppd,"Propane-1,3-diol",,C02457,5477,"InChI=1S/C3H8O2/c4-2-1-3-5/h4-5H,1-3H2",
25dkglcn,"2,5-diketo-D-gluconate",,,,,
2dhguln,2-Dehydro-L-gulonate,,,,,
3hppnl,3-Hydroxypropanal,,C00969,4219,"InChI=1S/C3H6O2/c4-2-1-3-5/h2,5H,1,3H2",
3masp,L-threo-3-Methylaspartate,,C03618,,,
bbtcoa,gamma-butyrobetainyl-CoA,,,,,
citmal,(S)-Citramalate,,C02614,,,
crn,L-Carnitine,HMDB00062,C15025,10917,"InChI=1S/C7H15NO3/c1-8(2,3)5-6(9)4-7(10)11/h6,9H,4-5H2,1-3H3/t6-/m1/s1",
crncoa,L-Carnitinyl-CoA,,,,,
ctbtcoa,crotonobetainyl-CoA,,,,,
mescon,Mesaconate,HMDB00749,C01732,638129,"InChI=1S/C5H6O4/c1-3(5(8)9)2-4(6)7/h2H,1H3,(H,6,7)(H,8,9)/p-2/b3-2+",
Ser_Thr,protein-linked serine or threonine residue (O-glycosylation site),,,,,
core7,Core 7,,,,,
ascb_L,L-ascorbate,HMDB00044,C00072,,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/p-1/t2-,5+/m0/s1",
gullac,"L-gulono-1,4-lactone",HMDB03466,C01040,439373,"InChI=1S/C6H10O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2-5,7-10H,1H2/t2-,3+,4-,5+/m0/s1",
mh4mpt,"5-Methyl-5,6,7,8-tetrahydromethanopterin",,C04488,7107,,
xylhl_L,L-xylo-Hexulonolactone,,C03289,439966,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2-3,5,7-9H,1H2/t2-,3+,5+/m0/s1",
3cvobz,3-[(1-Carboxyvinyl)oxy]benzoate,,C20772,254741239,,
6adxft,6-Amino-6-deoxyfutalosine,,C20773,254741240,,
C02442,N-methyltyraminium,HMDB03633,C02442,9727,"InChI=1S/C9H13NO/c1-10-7-6-8-2-4-9(11)5-3-8/h2-5,10-11H,6-7H2,1H3/p+1",
dhxft,Dehypoxanthine futalosinate,,C17010,,,
dma,Dimethylamine,,,,,
dmlarg,"NG,NG-Dimethyl-L-arginine",,,,,
ftz,Futalosinate,,C16999,96023485,,
hacon_C,cis-Homoaconitate (iAF692),,,,,
hcit,Homocitrate,HMDB03518,C01251,3822,"InChI=1S/C7H10O7/c8-4(9)1-2-7(14,6(12)13)3-5(10)11/h14H,1-3H2,(H,8,9)(H,10,11)(H,12,13)",
3hbbut,(R)-3-((R)-3-Hydroxybutanoyloxy)butanoate,,,,,
arabt_L,L-Arabinonate,,,,,
xyllac_D,D-Xylonolactone,,,,,
sel,selenate,,C05697,1089,"InChI=1S/H2O4Se/c1-5(2,3)4/h(H2,1,2,3,4)/p-2",
selni,selenite,,,,,
2hydog,2-hydroxyglutarate,,,,,
2hydogcoa,2-hydroxyglutaryl-CoA,,C03058,,,
glutaccoa,Glutaconoyl-CoA,,C02411,,,
glutar,Glutarate,HMDB00661,C00489,3772,"InChI=1S/C5H8O4/c6-4(7)2-1-3-5(8)9/h1-3H2,(H,6,7)(H,8,9)",
pime,Pimelate,,,,,
5a3ohex,3-keto-5-aminohexanoate,,C03656,,,
oxptn,5-Oxopentanoate,HMDB12233,C03273,6134,"InChI=1S/C5H8O3/c6-4-2-1-3-5(7)8/h4H,1-3H2,(H,7,8)",
pprdn,Piperideine,,C06181,8432,"InChI=1S/C5H9N/c1-2-4-6-5-3-1/h4H,1-3,5H2",
L2aadp,L-2-aminoadipate(1-),HMDB00510,C00956,92136,"InChI=1S/C6H11NO4/c7-4(6(10)11)2-1-3-5(8)9/h4H,1-3,7H2,(H,8,9)(H,10,11)/p-1/t4-/m0/s1",
acaadp,N2-Acetyl-L-aminoadipate,,,,,
aclys,N2-Acetyl-L-lysine,,,,,
agal1b6agal,"Beta-1,6-N,N-diacetylgalactosamine",,,,,
glctnb,Galacto-N-biose,,,,,
atnodp,all-trans-Nonaprenyl diphosphate; solanesyl diphosphate,,C04145,6830,,
dextran40,"Dextran 40, 1,6-alpha-D-Glucan",,C00372,,,
cfesp,Corrinoid Iron sulfur protein,,C06021,,,
icdchol,Isochenodeoxycholate,,C17660,,,
isochol,Isocholate,,,,,
mecfsp,Methylcorrinoid iron sulfur protein,,C06020,,,
HC02099,(2E)-Octadecenoyl-ACP,,C16221,,,
pser_D,D-O-Phosphoserine,,C02532,5539,"InChI=1S/C3H8NO6P/c4-2(3(5)6)1-10-11(7,8)9/h2H,1,4H2,(H,5,6)(H2,7,8,9)/t2-/m1/s1",
lctnb,Lacto-N-biose,,C06372,,,
sacald,Sulfoacetaldehyde,,C00593,,,
estrone,estrone,HMDB00145,C00468,5870,,
estrones,estrone 3-sulfate(1-),HMDB01425,C02538,3001028,,
HC02194,Ursodiol,HMDB00946,C07880,,,
Lcystin,L-cystine,HMDB00192,C00491,,"InChI=1S/C6H12N2O4S2/c7-3(5(9)10)1-13-14-2-4(8)6(11)12/h3-4H,1-2,7-8H2,(H,9,10)(H,11,12)/t3-,4-/m0/s1",
uchol,Ursocholate,HMDB00917,C17644,,,
id3acald,indol-3-ylacetaldehyde,HMDB01190,C00637,800,"InChI=1S/C10H9NO/c12-6-5-8-7-11-10-4-2-1-3-9(8)10/h1-4,6-7,11H,5H2",
4hbald,4-Hydroxybenzaldehyde (iJN746),HMDB11718,,,,
24pentdcoa,"2,4-Pentadienoyl-CoA",,,,,
2pentcoa,2-pentenoyl-CoA,,,,,
3hisovalcoa,3-Hydroxyisovaleryl-CoA,,C05998,,,
3pentcoa,3-pentenoyl-CoA,,,,,
4pentcoa,4-pentenoyl-CoA,,,,,
5h2pentcoa,5-Hydroxy-2-pentenoyl-CoA,,,,,
5hval,"5-Hydroxyvalerate,5-Hydroxypentanoate",,C02804,,,
5hvalcoa,"5-Hydroxyvaleryl-CoA,5-Hydroxypentanoyl-CoA",,C03237,,,
M02694,Pentanoyl Coenzyme A,,,,,
M03134,Valeric Acid,,,,,
4fumacac,4-fumarylacetoacetate(2-),HMDB01268,C01061,5280398,"InChI=1S/C8H8O6/c9-5(1-2-7(11)12)3-6(10)4-8(13)14/h1-2H,3-4H2,(H,11,12)(H,13,14)/p-2/b2-1+",
5apentam,5-Aminopentanamide,,,,,
gdpmanur,GDP-D-mannuronate,,,,,
mmtsa,(S)-Methylmalonate semialdehyde,,C06002,,,
3dh46dchol,"3-dehydro-delta-4,6-Deoxycholate",,,,,
3dh46lchol,"3-dehydro-delta-4,6-Lithocholate",,,,,
3dh4cacoa,"3-dehydro-delta-4,6-Lithocholoyl-CoA",,,,,
3dh4cdcacoa,3-dehydro-delta-4-Chenodeoxycholoyl-CoA,,,,,
3dh4cdchol,3-dehydro-delta-4-Chenodeoxycholate,,,,,
3dh4chol,3-dehydro-delta-4-Choloate,,,,,
3dh4dchol,3-dehydro-delta-4-Deoxycholate,,,,,
3dh4lchol,3-dehydro-delta-4-Lithocholate,,,,,
3dh4udcacoa,3-dehydro-delta-4-Ursodeoxycholoyl-CoA,,,,,
3dh4udchol,3-dehydro-delta-4-Ursodeoxycholate,,,,,
3dhadchol,3-dehydro-Allodeoxycholate,,,,,
3dhalchol,3-dehydro-Allolithocholate,,,,,
3dhcacoa,3-dehydro-Choloyl-CoA,,,,,
3dhcdcacoa,3-dehydro-Chenodeoxycholoyl-CoA,,,,,
3dhdchol,3-dehydro-Deoxycholate,,,,,
3dhlchol,3-dehydro-Lithocholate,,,,,
3dhudcacoa,3-dehydro-Ursodeoxycholoyl-CoA,,,,,
HC02191,lithocholate,HMDB00761,C03990,9903,,
adchac,Allodeoxycholic acid,,C17687,,,
alchac,Allolithocholic acid,,,,,
dchac,deoxycholic acid,HMDB00626,C04483,222528,,
dcholcoa,chenodeoxycholoyl coenzyme a,HMDB06292,C05337,11953854,,
udoholcoa,Ursodeoxycholoyl-CoA,,C17689,,,
sbt_L,L-Sorbitol (iMM904),,C01722,,,
chsterol,cholesterol,HMDB00067,C00187,5997,,
coprost,Coprostanol,,,,,
glctnbp,Galacto-N-biose phosphate,,,,,
xol7ah,7alpha-hydroxy-5beta-cholestan-3-one,HMDB06892,C05451,5284270,,
xol7aone,7alpha-hydroxycholest-4-en-3-one,HMDB01993,C05455,123743,,
arabinan101,"Arabinan, polymer of 1,5-a-L-linked arabinofuranose units substituted by 1,3 or 1,2 linked branches, MW ~ 15000 Da (REF: www.meg... <Preview truncated at 128 characters>",,C02474,,,
laccoa,Lactoyl-CoA,,C00827,,,
prpncoa,acryloyl-CoA(4-),HMDB02307,C00894,439340,,
ph2s,Polysulfide,,,,,
dmgly,"N,N-dimethylglycine",HMDB00092,C01026,673,"InChI=1S/C4H9NO2/c1-5(2)3-4(6)7/h3H2,1-2H3,(H,6,7)",
ch4,Methane,,C01438,4618,InChI=1S/CH4/h1H4,
mcom,Methyl Coenzyme M,,C03920,6649,"InChI=1S/C3H8O3S2/c1-7-2-3-8(4,5)6/h2-3H2,1H3,(H,4,5,6)",
ispre,Isoprene,,,,,
pcresol,p-Cresol,HMDB13762,C01468,,,CHEBI:17847
17ahprgnlone,17alpha-hydroxypregnenolone,HMDB00363,C05138,91451,,
17ahprgstrn,17alpha-hydroxyprogesterone,HMDB00374,C01176,6238,,
prgnlone,pregnenolone,HMDB00253,C01953,8955,,
prgstrn,progesterone,HMDB01830,C00410,5994,,
dh6na,"1,4-dihydroxy-6-naphthoate",,C17018,96023499,"InChI=1S/C11H8O4/c12-9-3-4-10(13)8-5-6(11(14)15)1-2-7(8)9/h1-5,12-13H,(H,14,15)/p-1",
24k3DoFcnt,"2,4-Diketo-3-deoxy-L-fuconate",,C20781,,,
2Dh3DoFcnt,2-Dehydro-3-deoxy-L-fuconate,,C03827,,,
Fcnt,L-Fuconate,,C01720,,,
fuc15lctn,"L-Fucono-1,5-lactone",,C18028,,,
formcoa,formyl-CoA(4-),HMDB03419,C00798,439313,,
oxcoa,oxalyl-CoA,,,,,
aadpsae,alpha-Aminoadipoyl-S-acyl enzyme,,C05535,,,
hololys2,Holo-Lys2,,,,,
l2aadipad,L-2-Aminoadipate adenylate,HMDB06941,C05560,,,
cdhxft,Cyclic dehypoxanthine futalosine,,C17017,96023498,,
f26bp,"beta-D-fructofuranose 2,6-bisphosphate(4-)",HMDB01047,C00665,105021,,
2oxoadp,2-oxoadipate(2-),HMDB00225,C00322,,"InChI=1S/C6H8O5/c7-4(6(10)11)2-1-3-5(8)9/h1-3H2,(H,8,9)(H,10,11)/p-2",
hicit,Homoisocitrate (iMM904),,C05662,,,
oxag,Oxaloglutarate (iMM904),,C05533,,,
levan1000,"Levan, 1000 fructose units",,,,,
levanb,Levanbiose,,,,,
levanttr,Levantriose,,,,,
levantttr,Levantetraose,,,,,
pecticgal,"Pectic galactan (potato), gal: arab-L: rmn: galur = 78: 9: 4: 9 (www.megazyme.com). Assumed to consist of 100 sugars per macromo... <Preview truncated at 128 characters>",,,,,
ha,hyaluronan,,,,,
ha_deg1,hyaluronan degradation product 1,,,,,
ha_pre1,"hyaluronan biosynthesis, precursor 1",,C04794,440484,,
2omfuc,2-o-methylfucose (rare sugar in rhamnogalacturonan II),,,444792,,
2omxyl,2-O-methylxylose (rare sugar in rhamnogalacturonan II),,,,,
3ddlhept,3-deoxy-d-lyxo-heptulosaric acid (rare sugar in rhamnogalacturonan II),,,3082831,,
acerA,Aceric acid (3-C-carboxy-5-deoxy-l-xylose) (rare sugar in rhamnogalacturonan II),,,,,
acgalglcur,Dimer GalNAc-GlcA,,,,,
acgalidour2s,Dimer GalNAc-IdoA2S,,,,,
acgalidour,Dimer GalNAc-IdoA,,,,,
apio_D,D-Apiose (rare sugar in rhamnogalacturonan II),,C01488,,,
cspg_a,chondroitin sulfate A (GalNAc4S-GlcA) proteoglycan,,,,,
cspg_a_degr,Dimer GalNAc4S-GlcA,,,,,
cspg_ab_rest,"Not degradable product CSABCPASE_A/B, Gal4S-Gal-Xyl-L-Ser-protein",,,,,
cspg_b,chondroitin sulfate B / dermatan sulfate (IdoA2S-GalNAc4S) proteoglycan,,,,,
cspg_b_degr,Dimer GalNAc4S-IdoA2S,,,,,
cspg_c,chondroitin sulfate C (GalNAc6S-GlcA) proteoglycan,,,,,
cspg_c_degr,Dimer GalNAc6S-GlcA,,,,,
cspg_c_rest,"Not degradable product CSABCPASE_C, Gal6S-Gal-Xyl-L-Ser-protein",,,,,
galmannan,"Carob galactomannan, Gal:Man ratio 22/78. 220 gal, 780 man assumed",,,,,
glcmannan,"Konjac glucomannan, MW 77,500 (PMID:17962981), Man:Glc ~ 2:1. -> 286 man, 143 glc_D",,,,,
idour,L-iduronate,HMDB02704,C06472,18845,"InChI=1S/C6H10O7/c7-1-2(8)3(9)4(10)5(11)6(12)13/h1-5,8-11H,(H,12,13)/p-1/t2-,3+,4-,5+/m0/s1",
rhamnogalurII,"Wine rhamnogalacturonan II, MW ~ 5-10 kDa, 37% galur, 16% rmn, 3% fuc-L, 11% arab-L, 6% gal, 5% glcur, 4% 2omfuc, 3% 2omxyl, 6% ... <Preview truncated at 128 characters>",,,,,
homogal,"Homogalacturonan, 100 galacturonate residues. Assumed to be methylated/ acetylated in every 5th residue. Citrus HG consists of 7... <Preview truncated at 128 characters>",,,,,
rhamnogalurI,"Potato rhamnogalacturonan I, MW assumed ~200000, 62 galur, 20 rmn, 12 gal, 3 arab-L, 1 xyl-D (www.megazyme.com, PMID: 16661590)",,,,,
56dihindlcrbxlt,"5,6-dihydroxyindole-2-carboxylate",HMDB01253,C04185,,"InChI=1S/C9H7NO4/c11-7-2-4-1-6(9(13)14)10-5(4)3-8(7)12/h1-3,10-12H,(H,13,14)/p-1",
L_dpchrm,L-dopachromate,HMDB01430,C01693,5459802,"InChI=1S/C9H7NO4/c11-7-2-4-1-6(9(13)14)10-5(4)3-8(7)12/h2-3,6,10H,1H2,(H,13,14)/p-1/t6-/m0/s1",
bglc,beta-glucans,,,,,
gam26s,"Glucosamine 2,6-sulfate",,,,,
hspg,heparan sulfate proteoglycan,,,,,
hspg_degr_10,"Product AS3TASE_HS2, GlcN2S-IdoA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_11,"Product GAM2STASE_HS3, GlcN-IdoA-GlcNAc-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_12,"Product GLCNACASE_HS2, GlcA-GlcNAc-IdoA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_13,"Product GLCAASE_HS, GlcNAc-IdoA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_14,"Product GLCNACASE_HS3, IdoA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_15,"Product IDOURASE_HS3, Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_1,"Product 1 HEPARL1_e, IdoA-GlcN2,6diS-GlcA-GlcN2,3,6triS",,,,,
hspg_degr_2,"Product 2 HEPARL1_e, IdoA2S-GlcN2,6diS-IdoA2S-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_3,"Product IDOURASE_HS1, GlcN2,6diS-GlcA-GlcN2,3,6triS",,,,,
hspg_degr_4,"Product AS6TASE_HS1, GlcN2S-GlcA-GlcN2,3diS",,,,,
hspg_degr_5,"Product AS3TASE_HS1, GlcN2S-GlcA-GlcN2S",,,,,
hspg_degr_6,"Product GAM2STASE_HS2, GlcN-GlcA-GlcN",,,,,
hspg_degr_7,"Product IS2TASE_HS1, IdoA-GlcN2,6diS-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_8,"Product IDOURASE_HS2, GlcN2,6diS-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_degr_9,"Product AS6TASE_HS2, GlcN2S-IdoA-GlcNAc3S-GlcA-Gal-Gal-Xyl-L-Ser (protein)",,,,,
hspg_rest,"Undegradable product GALASE_HS, Xyl-L-Ser (protein)",,,,,
lichn,"Lichenin from Icelandic moss, 170 glucose residues. DOI: 10.1039/JR9570001951",,C00478,,,
decdp,all trans Decaprenyl diphosphate,HMDB06288,,,,
13dampp,trimethylenediaminium,HMDB00002,C00986,428,InChI=1S/C3H10N2/c4-2-1-3-5/h1-5H2/p+2,
1mpyr,1-methylpyrrolinium,,C06178,440932,"InChI=1S/C5H10N/c1-6-4-2-3-5-6/h4H,2-3,5H2,1H3/q+1",
34dhpac,"3,4-Dihydroxyphenylacetaldehyde",HMDB03791,C04043,,"InChI=1S/C8H8O3/c9-4-3-6-1-2-7(10)8(11)5-6/h1-2,4-5,10-11H,3H2",
nmptrc,N-methylputrescinium(2+),HMDB03661,C02723,439791,"InChI=1S/C5H14N2/c1-7-5-3-2-4-6/h7H,2-6H2,1H3/p+2",
glac,"D-glucurono-6,3-lactone",HMDB06355,C02670,92283,"InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h1-5,8-10H/t2-,3+,4-,5+/m0/s1",
mannan,"Alpha-mannan, yeast, has a MW of about 25000 (PMID: 5461381), equals ~ 140 mannose units. ID according to iMM904",,,,,
lctnbp,Lacto-N-biose phosphate,,,,,
sprm,spermine(4+),HMDB01256,C00750,1103,"InChI=1S/C10H26N4/c11-5-3-9-13-7-1-2-8-14-10-4-6-12/h13-14H,1-12H2",
